text,label
https://bit.ly/10109,spam
https://bit.ly/10110,spam
https://bit.ly/10111,spam
https://bit.ly/10112,spam
https://bit.ly/10113,spam
https://bit.ly/10114,spam
https://bit.ly/10115,spam
https://bit.ly/10116,spam
https://bit.ly/10117,spam
https://bit.ly/10118,spam
https://bit.ly/10119,spam
https://bit.ly/10120,spam
https://bit.ly/10121,spam
https://bit.ly/10122,spam
https://bit.ly/10123,spam
https://bit.ly/10124,spam
https://bit.ly/10125,spam
https://bit.ly/10126,spam
https://bit.ly/10127,spam
https://bit.ly/10128,spam
https://bit.ly/10129,spam
https://bit.ly/10130,spam
https://bit.ly/10131,spam
https://bit.ly/10132,spam
https://bit.ly/10133,spam
https://bit.ly/10134,spam
https://bit.ly/10135,spam
https://bit.ly/10136,spam
https://bit.ly/10137,spam
https://bit.ly/10138,spam
https://bit.ly/10139,spam
https://bit.ly/10140,spam
https://bit.ly/10141,spam
https://bit.ly/10142,spam
https://bit.ly/10143,spam
https://bit.ly/10144,spam
https://bit.ly/10145,spam
https://bit.ly/10146,spam
https://bit.ly/10147,spam
https://bit.ly/10148,spam
https://bit.ly/10149,spam
https://bit.ly/10150,spam
https://bit.ly/10151,spam
https://bit.ly/10152,spam
https://bit.ly/10153,spam
https://bit.ly/10154,spam
https://bit.ly/10155,spam
https://bit.ly/10156,spam
https://bit.ly/10157,spam
https://bit.ly/10158,spam
https://bit.ly/10159,spam
https://bit.ly/10160,spam
https://bit.ly/10161,spam
https://bit.ly/10162,spam
https://bit.ly/10163,spam
https://bit.ly/10164,spam
https://bit.ly/10165,spam
https://bit.ly/10166,spam
https://bit.ly/10167,spam
https://bit.ly/10168,spam
https://bit.ly/10169,spam
https://bit.ly/10170,spam
https://bit.ly/10171,spam
https://bit.ly/10172,spam
https://bit.ly/10173,spam
https://bit.ly/10174,spam
https://bit.ly/10175,spam
https://bit.ly/10176,spam
https://bit.ly/10177,spam
https://bit.ly/10178,spam
https://bit.ly/10179,spam
https://bit.ly/10180,spam
https://bit.ly/10181,spam
https://bit.ly/10182,spam
https://bit.ly/10183,spam
https://bit.ly/10184,spam
https://bit.ly/10185,spam
https://bit.ly/10186,spam
https://bit.ly/10187,spam
https://bit.ly/10188,spam
https://bit.ly/10189,spam
https://bit.ly/10190,spam
https://bit.ly/10191,spam
https://bit.ly/10192,spam
https://bit.ly/10193,spam
https://bit.ly/10194,spam
https://bit.ly/10195,spam
https://bit.ly/10196,spam
https://bit.ly/10197,spam
https://bit.ly/10198,spam
https://bit.ly/10199,spam
https://bit.ly/10200,spam
https://bit.ly/10201,spam
https://bit.ly/10202,spam
https://bit.ly/10203,spam
https://bit.ly/10204,spam
https://bit.ly/10205,spam
https://bit.ly/10206,spam
https://bit.ly/10207,spam
https://bit.ly/10208,spam
https://bit.ly/10209,spam
https://bit.ly/10210,spam
https://bit.ly/10211,spam
https://bit.ly/10212,spam
https://bit.ly/10213,spam
https://bit.ly/10214,spam
https://bit.ly/10215,spam
https://bit.ly/10216,spam
https://bit.ly/10217,spam
https://bit.ly/10218,spam
https://bit.ly/10219,spam
https://bit.ly/10220,spam
https://bit.ly/10221,spam
https://bit.ly/10222,spam
https://bit.ly/10223,spam
https://bit.ly/10224,spam
https://bit.ly/10225,spam
https://bit.ly/10226,spam
https://bit.ly/10227,spam
https://bit.ly/10228,spam
https://bit.ly/10229,spam
https://bit.ly/10230,spam
https://bit.ly/10231,spam
https://bit.ly/10232,spam
https://bit.ly/10233,spam
https://bit.ly/10234,spam
https://bit.ly/10235,spam
https://bit.ly/10236,spam
https://bit.ly/10237,spam
https://bit.ly/10238,spam
https://bit.ly/10239,spam
https://bit.ly/10240,spam
https://bit.ly/10241,spam
https://bit.ly/10242,spam
https://bit.ly/10243,spam
https://bit.ly/10244,spam
https://bit.ly/10245,spam
https://bit.ly/10246,spam
https://bit.ly/10247,spam
https://bit.ly/10248,spam
https://bit.ly/10249,spam
https://bit.ly/10250,spam
https://bit.ly/10251,spam
https://bit.ly/10252,spam
https://bit.ly/10253,spam
https://bit.ly/10254,spam
https://bit.ly/10255,spam
https://bit.ly/10256,spam
https://bit.ly/10257,spam
https://bit.ly/10258,spam
https://bit.ly/10259,spam
https://bit.ly/10260,spam
https://bit.ly/10261,spam
https://bit.ly/10262,spam
https://bit.ly/10263,spam
https://bit.ly/10264,spam
https://bit.ly/10265,spam
https://bit.ly/10266,spam
https://bit.ly/10267,spam
https://bit.ly/10268,spam
https://bit.ly/10269,spam
https://bit.ly/10270,spam
https://bit.ly/10271,spam
https://bit.ly/10272,spam
https://bit.ly/10273,spam
https://bit.ly/10274,spam
https://bit.ly/10275,spam
https://bit.ly/10276,spam
https://bit.ly/10277,spam
https://bit.ly/10278,spam
https://bit.ly/10279,spam
https://bit.ly/10280,spam
https://bit.ly/10281,spam
https://bit.ly/10282,spam
https://bit.ly/10283,spam
https://bit.ly/10284,spam
https://bit.ly/10285,spam
https://bit.ly/10286,spam
https://bit.ly/10287,spam
https://bit.ly/10288,spam
https://bit.ly/10289,spam
https://bit.ly/10290,spam
https://bit.ly/10291,spam
https://bit.ly/10292,spam
https://bit.ly/10293,spam
https://bit.ly/10294,spam
https://bit.ly/10295,spam
https://bit.ly/10296,spam
https://bit.ly/10297,spam
https://bit.ly/10298,spam
https://bit.ly/10299,spam
https://bit.ly/10300,spam
https://bit.ly/10301,spam
https://bit.ly/10302,spam
https://bit.ly/10303,spam
https://bit.ly/10304,spam
https://bit.ly/10305,spam
https://bit.ly/10306,spam
https://bit.ly/10307,spam
https://bit.ly/10308,spam
https://bit.ly/10309,spam
https://bit.ly/10310,spam
https://bit.ly/10311,spam
https://bit.ly/10312,spam
https://bit.ly/10313,spam
https://bit.ly/10314,spam
https://bit.ly/10315,spam
https://bit.ly/10316,spam
https://bit.ly/10317,spam
https://bit.ly/10318,spam
https://bit.ly/10319,spam
https://bit.ly/10320,spam
https://bit.ly/10321,spam
https://bit.ly/10322,spam
https://bit.ly/10323,spam
https://bit.ly/10324,spam
https://bit.ly/10325,spam
https://bit.ly/10326,spam
https://bit.ly/10327,spam
https://bit.ly/10328,spam
https://bit.ly/10329,spam
https://bit.ly/10330,spam
https://bit.ly/10331,spam
https://bit.ly/10332,spam
https://bit.ly/10333,spam
https://bit.ly/10334,spam
https://bit.ly/10335,spam
https://bit.ly/10336,spam
https://bit.ly/10337,spam
https://bit.ly/10338,spam
https://bit.ly/10339,spam
https://bit.ly/10340,spam
https://bit.ly/10341,spam
https://bit.ly/10342,spam
https://bit.ly/10343,spam
https://bit.ly/10344,spam
https://bit.ly/10345,spam
https://bit.ly/10346,spam
https://bit.ly/10347,spam
https://bit.ly/10348,spam
https://bit.ly/10349,spam
https://bit.ly/10350,spam
https://bit.ly/10351,spam
https://bit.ly/10352,spam
https://bit.ly/10353,spam
https://bit.ly/10354,spam
https://bit.ly/10355,spam
https://bit.ly/10356,spam
https://bit.ly/10357,spam
https://bit.ly/10358,spam
https://bit.ly/10359,spam
https://bit.ly/10360,spam
https://bit.ly/10361,spam
https://bit.ly/10362,spam
https://bit.ly/10363,spam
https://bit.ly/10364,spam
https://bit.ly/10365,spam
https://bit.ly/10366,spam
https://bit.ly/10367,spam
https://bit.ly/10368,spam
https://bit.ly/10369,spam
https://bit.ly/10370,spam
https://bit.ly/10371,spam
https://bit.ly/10372,spam
https://bit.ly/10373,spam
https://bit.ly/10374,spam
https://bit.ly/10375,spam
https://bit.ly/10376,spam
https://bit.ly/10377,spam
https://bit.ly/10378,spam
https://bit.ly/10379,spam
https://bit.ly/10380,spam
https://bit.ly/10381,spam
https://bit.ly/10382,spam
https://bit.ly/10383,spam
https://bit.ly/10384,spam
https://bit.ly/10385,spam
https://bit.ly/10386,spam
https://bit.ly/10387,spam
https://bit.ly/10388,spam
https://bit.ly/10389,spam
https://bit.ly/10390,spam
https://bit.ly/10391,spam
https://bit.ly/10392,spam
https://bit.ly/10393,spam
https://bit.ly/10394,spam
https://bit.ly/10395,spam
https://bit.ly/10396,spam
https://bit.ly/10397,spam
https://bit.ly/10398,spam
https://bit.ly/10399,spam
https://bit.ly/10400,spam
https://bit.ly/10401,spam
https://bit.ly/10402,spam
https://bit.ly/10403,spam
https://bit.ly/10404,spam
https://bit.ly/10405,spam
https://bit.ly/10406,spam
https://bit.ly/10407,spam
https://bit.ly/10408,spam
https://bit.ly/10409,spam
https://bit.ly/10410,spam
https://bit.ly/10411,spam
https://bit.ly/10412,spam
https://bit.ly/10413,spam
https://bit.ly/10414,spam
https://bit.ly/10415,spam
https://bit.ly/10416,spam
https://bit.ly/10417,spam
https://bit.ly/10418,spam
https://bit.ly/10419,spam
https://bit.ly/10420,spam
https://bit.ly/10421,spam
https://bit.ly/10422,spam
https://bit.ly/10423,spam
https://bit.ly/10424,spam
https://bit.ly/10425,spam
https://bit.ly/10426,spam
https://bit.ly/10427,spam
https://bit.ly/10428,spam
https://bit.ly/10429,spam
https://bit.ly/10430,spam
https://bit.ly/10431,spam
https://bit.ly/10432,spam
https://bit.ly/10433,spam
https://bit.ly/10434,spam
https://bit.ly/10435,spam
https://bit.ly/10436,spam
https://bit.ly/10437,spam
https://bit.ly/10438,spam
https://bit.ly/10439,spam
https://bit.ly/10440,spam
https://bit.ly/10441,spam
https://bit.ly/10442,spam
https://bit.ly/10443,spam
https://bit.ly/10444,spam
https://bit.ly/10445,spam
https://bit.ly/10446,spam
https://bit.ly/10447,spam
https://bit.ly/10448,spam
https://bit.ly/10449,spam
https://bit.ly/10450,spam
https://bit.ly/10451,spam
https://bit.ly/10452,spam
https://bit.ly/10453,spam
https://bit.ly/10454,spam
https://bit.ly/10455,spam
https://bit.ly/10456,spam
https://bit.ly/10457,spam
https://bit.ly/10458,spam
https://bit.ly/10459,spam
https://bit.ly/10460,spam
https://bit.ly/10461,spam
https://bit.ly/10462,spam
https://bit.ly/10463,spam
https://bit.ly/10464,spam
https://bit.ly/10465,spam
https://bit.ly/10466,spam
https://bit.ly/10467,spam
https://bit.ly/10468,spam
https://bit.ly/10469,spam
https://bit.ly/10470,spam
https://bit.ly/10471,spam
https://bit.ly/10472,spam
https://bit.ly/10473,spam
https://bit.ly/10474,spam
https://bit.ly/10475,spam
https://bit.ly/10476,spam
https://bit.ly/10477,spam
https://bit.ly/10478,spam
https://bit.ly/10479,spam
https://bit.ly/10480,spam
https://bit.ly/10481,spam
https://bit.ly/10482,spam
https://bit.ly/10483,spam
https://bit.ly/10484,spam
https://bit.ly/10485,spam
https://bit.ly/10486,spam
https://bit.ly/10487,spam
https://bit.ly/10488,spam
https://bit.ly/10489,spam
https://bit.ly/10490,spam
https://bit.ly/10491,spam
https://bit.ly/10492,spam
https://bit.ly/10493,spam
https://bit.ly/10494,spam
https://bit.ly/10495,spam
https://bit.ly/10496,spam
https://bit.ly/10497,spam
https://bit.ly/10498,spam
https://bit.ly/10499,spam
https://bit.ly/10500,spam
https://bit.ly/10501,spam
https://bit.ly/10502,spam
https://bit.ly/10503,spam
https://bit.ly/10504,spam
https://bit.ly/10505,spam
https://bit.ly/10506,spam
https://bit.ly/10507,spam
https://bit.ly/10508,spam
https://bit.ly/10509,spam
https://bit.ly/10510,spam
https://bit.ly/10511,spam
https://bit.ly/10512,spam
https://bit.ly/10513,spam
https://bit.ly/10514,spam
https://bit.ly/10515,spam
https://bit.ly/10516,spam
https://bit.ly/10517,spam
https://bit.ly/10518,spam
https://bit.ly/10519,spam
https://bit.ly/10520,spam
https://bit.ly/10521,spam
https://bit.ly/10522,spam
https://bit.ly/10523,spam
https://bit.ly/10524,spam
https://bit.ly/10525,spam
https://bit.ly/10526,spam
https://bit.ly/10527,spam
https://bit.ly/10528,spam
https://bit.ly/10529,spam
https://bit.ly/10530,spam
https://bit.ly/10531,spam
https://bit.ly/10532,spam
https://bit.ly/10533,spam
https://bit.ly/10534,spam
https://bit.ly/10535,spam
https://bit.ly/10536,spam
https://bit.ly/10537,spam
https://bit.ly/10538,spam
https://bit.ly/10539,spam
https://bit.ly/10540,spam
https://bit.ly/10541,spam
https://bit.ly/10542,spam
https://bit.ly/10543,spam
https://bit.ly/10544,spam
https://bit.ly/10545,spam
https://bit.ly/10546,spam
https://bit.ly/10547,spam
https://bit.ly/10548,spam
https://bit.ly/10549,spam
https://bit.ly/10550,spam
https://bit.ly/10551,spam
https://bit.ly/10552,spam
https://bit.ly/10553,spam
https://bit.ly/10554,spam
https://bit.ly/10555,spam
https://bit.ly/10556,spam
https://bit.ly/10557,spam
https://bit.ly/10558,spam
https://bit.ly/10559,spam
https://bit.ly/10560,spam
https://bit.ly/10561,spam
https://bit.ly/10562,spam
https://bit.ly/10563,spam
https://bit.ly/10564,spam
https://bit.ly/10565,spam
https://bit.ly/10566,spam
https://bit.ly/10567,spam
https://bit.ly/10568,spam
https://bit.ly/10569,spam
https://bit.ly/10570,spam
https://bit.ly/10571,spam
https://bit.ly/10572,spam
https://bit.ly/10573,spam
https://bit.ly/10574,spam
https://bit.ly/10575,spam
https://bit.ly/10576,spam
https://bit.ly/10577,spam
https://bit.ly/10578,spam
https://bit.ly/10579,spam
https://bit.ly/10580,spam
https://bit.ly/10581,spam
https://bit.ly/10582,spam
https://bit.ly/10583,spam
https://bit.ly/10584,spam
https://bit.ly/10585,spam
https://bit.ly/10586,spam
https://bit.ly/10587,spam
https://bit.ly/10588,spam
https://bit.ly/10589,spam
https://bit.ly/10590,spam
https://bit.ly/10591,spam
https://bit.ly/10592,spam
https://bit.ly/10593,spam
https://bit.ly/10594,spam
https://bit.ly/10595,spam
https://bit.ly/10596,spam
https://bit.ly/10597,spam
https://bit.ly/10598,spam
https://bit.ly/10599,spam
https://bit.ly/10600,spam
https://bit.ly/10601,spam
https://bit.ly/10602,spam
https://bit.ly/10603,spam
https://bit.ly/10604,spam
https://bit.ly/10605,spam
https://bit.ly/10606,spam
https://bit.ly/10607,spam
https://bit.ly/10608,spam
https://bit.ly/10609,spam
https://bit.ly/10610,spam
https://bit.ly/10611,spam
https://bit.ly/10612,spam
https://bit.ly/10613,spam
https://bit.ly/10614,spam
https://bit.ly/10615,spam
https://bit.ly/10616,spam
https://bit.ly/10617,spam
https://bit.ly/10618,spam
https://bit.ly/10619,spam
https://bit.ly/10620,spam
https://bit.ly/10621,spam
https://bit.ly/10622,spam
https://bit.ly/10623,spam
https://bit.ly/10624,spam
https://bit.ly/10625,spam
https://bit.ly/10626,spam
https://bit.ly/10627,spam
https://bit.ly/10628,spam
https://bit.ly/10629,spam
https://bit.ly/10630,spam
https://bit.ly/10631,spam
https://bit.ly/10632,spam
https://bit.ly/10633,spam
https://bit.ly/10634,spam
https://bit.ly/10635,spam
https://bit.ly/10636,spam
https://bit.ly/10637,spam
https://bit.ly/10638,spam
https://bit.ly/10639,spam
https://bit.ly/10640,spam
https://bit.ly/10641,spam
https://bit.ly/10642,spam
https://bit.ly/10643,spam
https://bit.ly/10644,spam
https://bit.ly/10645,spam
https://bit.ly/10646,spam
https://bit.ly/10647,spam
https://bit.ly/10648,spam
https://bit.ly/10649,spam
https://bit.ly/10650,spam
https://bit.ly/10651,spam
https://bit.ly/10652,spam
https://bit.ly/10653,spam
https://bit.ly/10654,spam
https://bit.ly/10655,spam
https://bit.ly/10656,spam
https://bit.ly/10657,spam
https://bit.ly/10658,spam
https://bit.ly/10659,spam
https://bit.ly/10660,spam
https://bit.ly/10661,spam
https://bit.ly/10662,spam
https://bit.ly/10663,spam
https://bit.ly/10664,spam
https://bit.ly/10665,spam
https://bit.ly/10666,spam
https://bit.ly/10667,spam
https://bit.ly/10668,spam
https://bit.ly/10669,spam
https://bit.ly/10670,spam
https://bit.ly/10671,spam
https://bit.ly/10672,spam
https://bit.ly/10673,spam
https://bit.ly/10674,spam
https://bit.ly/10675,spam
https://bit.ly/10676,spam
https://bit.ly/10677,spam
https://bit.ly/10678,spam
https://bit.ly/10679,spam
https://bit.ly/10680,spam
https://bit.ly/10681,spam
https://bit.ly/10682,spam
https://bit.ly/10683,spam
https://bit.ly/10684,spam
https://bit.ly/10685,spam
https://bit.ly/10686,spam
https://bit.ly/10687,spam
https://bit.ly/10688,spam
https://bit.ly/10689,spam
https://bit.ly/10690,spam
https://bit.ly/10691,spam
https://bit.ly/10692,spam
https://bit.ly/10693,spam
https://bit.ly/10694,spam
https://bit.ly/10695,spam
https://bit.ly/10696,spam
https://bit.ly/10697,spam
https://bit.ly/10698,spam
https://bit.ly/10699,spam
https://bit.ly/10700,spam
https://bit.ly/10701,spam
https://bit.ly/10702,spam
https://bit.ly/10703,spam
https://bit.ly/10704,spam
https://bit.ly/10705,spam
https://bit.ly/10706,spam
https://bit.ly/10707,spam
https://bit.ly/10708,spam
https://bit.ly/10709,spam
https://bit.ly/10710,spam
https://bit.ly/10711,spam
https://bit.ly/10712,spam
https://bit.ly/10713,spam
https://bit.ly/10714,spam
https://bit.ly/10715,spam
